,pessoa,tempo,emocoes
1338,4,20.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1339,4,22.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1340,4,24.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1341,4,28.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1342,4,30.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1343,4,32.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1344,4,34.0,"['Affection', 'Annoyance', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1345,4,36.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1346,4,38.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1347,4,40.0,"['Affection', 'Annoyance', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1348,4,42.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sympathy']"
1349,4,44.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1350,4,46.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1351,4,48.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1352,4,50.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1353,4,52.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1354,4,54.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1355,4,56.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1356,4,58.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1357,4,60.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1358,4,62.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1359,4,64.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1360,4,66.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1361,4,68.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1362,4,70.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1363,4,72.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1364,4,74.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1365,4,76.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1366,4,78.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1367,4,80.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1368,4,82.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1369,4,84.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1370,4,86.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1371,4,88.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1372,4,90.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1373,4,92.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1374,4,94.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1375,4,96.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1376,4,98.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1377,4,100.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1378,4,102.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1379,4,104.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1380,4,106.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1381,4,108.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1382,4,110.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1383,4,112.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1384,4,114.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1385,4,116.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1386,4,118.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1387,4,120.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1388,4,122.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1389,4,124.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1390,4,126.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1391,4,128.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1392,4,130.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1393,4,132.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1394,4,134.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1395,4,136.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1396,4,138.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1397,4,140.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1398,4,142.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1399,4,144.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1400,4,146.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1401,4,148.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1402,4,150.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1403,4,152.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1404,4,154.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1405,4,158.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1406,4,160.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1407,4,162.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1408,4,164.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1409,4,166.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1410,4,168.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1411,4,170.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1412,4,172.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1413,4,174.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1414,4,176.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1415,4,178.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1416,4,180.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1417,4,182.0,"['Affection', 'Annoyance', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1418,4,186.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1419,4,188.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1420,4,190.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1421,4,192.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1422,4,194.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1423,4,196.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1424,4,198.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1425,4,200.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1426,4,202.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1427,4,204.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1428,4,206.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1429,4,208.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1430,4,210.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1431,4,212.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1432,4,214.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1433,4,216.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1434,4,218.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1435,4,220.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1436,4,222.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1437,4,224.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1438,4,226.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1439,4,228.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1440,4,230.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1441,4,232.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1442,4,234.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1443,4,236.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1444,4,238.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1445,4,240.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1446,4,242.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1447,4,244.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1448,4,246.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1449,4,248.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1450,4,250.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1451,4,252.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1452,4,254.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1453,4,256.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1454,4,258.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1455,4,260.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1456,4,262.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1457,4,264.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1458,4,268.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1459,4,270.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1460,4,272.0,"['Affection', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1461,4,274.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1462,4,276.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1463,4,280.0,"['Affection', 'Anger', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1464,4,282.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1465,4,284.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1466,4,286.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pain', 'Pleasure', 'Sadness', 'Suffering', 'Surprise', 'Sympathy']"
1467,4,288.0,"['Affection', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1468,4,290.0,"['Affection', 'Annoyance', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Suffering', 'Surprise', 'Sympathy']"
1469,4,292.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
1470,4,294.0,"['Affection', 'Aversion', 'Disapproval', 'Disconnection', 'Disquietment', 'Doubt/Confusion', 'Engagement', 'Happiness', 'Pleasure', 'Surprise', 'Sympathy']"
